Item,Source,FieldID,BinaryID,RoiID,ObjID,ND.T,ND.M,ND.Z,Class,Area,EqDiameter,Length,Width,MaxFeret,MinFeret,MaxFeret90,Circularity,MeanIntensity,MeanRatio,MeanCa2+,MeanCorrFRET,MeanFRETEff,MeanTitration,Sample,DateCollected,Population,Temperature,pH
35,Frozen,3,Threshold,N/A,37,N/A,N/A,N/A,,11229.12,119.57,132.04,85.05,132.04,112.8,113.1,0.881,29.98,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
36,Frozen,3,Threshold,N/A,39,N/A,N/A,N/A,,11815.2,122.65,131.01,90.18,131.01,115.87,117.31,0.937,31.35,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
37,Frozen,3,Threshold,N/A,42,N/A,N/A,N/A,,11335.68,120.14,127.43,88.96,127.43,115.46,124.52,0.849,35.01,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
38,Frozen,3,Threshold,N/A,46,N/A,N/A,N/A,,10404,115.09,123.54,84.22,123.54,109.74,109.84,0.93,35.71,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
39,Frozen,3,Threshold,N/A,52,N/A,N/A,N/A,,12752.64,127.43,137.14,92.99,137.14,120.05,125.22,0.887,43.6,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
40,Frozen,3,Threshold,N/A,56,N/A,N/A,N/A,,12191.04,124.59,131.29,92.86,131.29,119.02,119.08,0.933,45.42,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
41,Frozen,3,Threshold,N/A,57,N/A,N/A,N/A,,12034.08,123.78,132.66,90.71,132.66,117.21,119.8,0.928,33.38,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
42,Frozen,3,Threshold,N/A,58,N/A,N/A,N/A,,11818.08,122.67,126.79,93.21,126.79,117.6,124.46,0.952,121.48,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
43,Frozen,4,Threshold,N/A,2,N/A,N/A,N/A,,10353.6,114.82,120.55,85.89,120.55,109.2,111.02,0.959,35.24,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
44,Frozen,4,Threshold,N/A,3,N/A,N/A,N/A,,10589.76,116.12,124.32,85.18,124.32,109.03,112.07,0.917,51.87,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
45,Frozen,4,Threshold,N/A,5,N/A,N/A,N/A,,11220.48,119.53,126.84,88.46,126.84,114.07,115.45,0.949,47.76,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
46,Frozen,4,Threshold,N/A,7,N/A,N/A,N/A,,11577.6,121.41,130.79,88.52,130.79,117.41,119.15,0.936,33.79,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
47,Frozen,4,Threshold,N/A,8,N/A,N/A,N/A,,11417.76,120.57,129.01,88.51,129.01,115.12,115.82,0.922,35.95,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
48,Frozen,4,Threshold,N/A,10,N/A,N/A,N/A,,11342.88,120.18,129.03,87.91,129.03,111.6,114.79,0.959,50.07,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
49,Frozen,4,Threshold,N/A,14,N/A,N/A,N/A,,11085.12,118.8,125.65,88.22,125.65,113.49,116.54,0.927,33.17,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
50,Frozen,4,Threshold,N/A,16,N/A,N/A,N/A,,10465.92,115.44,121.6,86.07,136.76,108.16,112.91,0.762,48.42,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
51,Frozen,4,Threshold,N/A,18,N/A,N/A,N/A,,11950.56,123.35,131.24,91.06,131.24,119.27,120.28,0.928,34.67,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
52,Frozen,4,Threshold,N/A,22,N/A,N/A,N/A,,10071.36,113.24,121.2,83.1,121.2,108,113.29,0.929,38.72,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
53,Frozen,4,Threshold,N/A,23,N/A,N/A,N/A,,9943.2,112.52,120.29,82.66,120.29,105.6,109.56,0.946,56.01,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
54,Frozen,4,Threshold,N/A,25,N/A,N/A,N/A,,10962.72,118.14,124.52,88.04,124.52,114.55,117.91,0.914,59.94,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
55,Frozen,4,Threshold,N/A,26,N/A,N/A,N/A,,12680.64,127.06,136.2,93.11,136.2,121.03,125.61,0.925,46.81,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
56,Frozen,4,Threshold,N/A,28,N/A,N/A,N/A,,11350.08,120.21,129.66,87.54,129.66,115.79,116.25,0.921,35.97,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
57,Frozen,4,Threshold,N/A,32,N/A,N/A,N/A,,11103.84,118.9,126.21,87.98,126.21,113.34,115.09,0.945,36.57,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
58,Frozen,4,Threshold,N/A,33,N/A,N/A,N/A,,12535.2,126.33,134.09,93.48,134.09,120.23,122.77,0.931,34.1,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
59,Frozen,4,Threshold,N/A,36,N/A,N/A,N/A,,11700,122.05,128.02,91.39,128.02,117.6,121.04,0.901,37.53,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
60,Frozen,4,Threshold,N/A,37,N/A,N/A,N/A,,12787.2,127.6,135.95,94.06,135.95,121.48,122.56,0.912,56.2,N/A,N/A,N/A,N/A,N/A,489,6/6/17,Oyster Bay C1,10,ambient
1,Frozen,1,Threshold,N/A,21,N/A,N/A,N/A,,12756.96,127.45,136.8,93.25,136.8,120.72,122.16,0.925,38.82,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
2,Frozen,1,Threshold,N/A,57,N/A,N/A,N/A,,11750.4,122.32,134.83,87.15,134.83,112.36,114.89,0.931,42.88,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
3,Frozen,1,Threshold,N/A,110,N/A,N/A,N/A,,11710.08,122.11,132.19,88.58,132.19,113.9,116.12,0.921,30.18,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
4,Frozen,1,Threshold,N/A,161,N/A,N/A,N/A,,11263.68,119.76,130.6,86.24,130.6,112.28,115.45,0.941,38.62,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
5,Frozen,2,Threshold,N/A,34,N/A,N/A,N/A,,11721.6,122.17,130.62,89.74,130.62,114.75,122.18,0.921,37.13,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
6,Frozen,2,Threshold,N/A,53,N/A,N/A,N/A,,12144.96,124.35,133.35,91.08,140.68,120.78,124.81,0.758,34.93,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
7,Frozen,2,Threshold,N/A,101,N/A,N/A,N/A,,12769.92,127.51,137.64,92.78,137.64,120.84,121.33,0.92,42.2,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
8,Frozen,3,Threshold,N/A,28,N/A,N/A,N/A,,11512.8,121.07,129.47,88.92,129.47,114.39,114.87,0.934,38.14,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
9,Frozen,4,Threshold,N/A,57,N/A,N/A,N/A,,11515.68,121.09,128.18,89.84,128.18,114.49,116.84,0.849,42.1,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
10,Frozen,4,Threshold,N/A,119,N/A,N/A,N/A,,12847.68,127.9,139.81,91.89,139.81,119.64,124.49,0.859,34.99,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
11,Frozen,5,Threshold,N/A,31,N/A,N/A,N/A,,11489.76,120.95,161.19,71.28,142.87,111.48,117.7,0.668,36.63,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
12,Frozen,5,Threshold,N/A,105,N/A,N/A,N/A,,11049.12,118.61,126.67,87.23,126.67,112.34,117.08,0.881,36.72,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
13,Frozen,6,Threshold,N/A,42,N/A,N/A,N/A,,11135.52,119.07,128.76,86.48,134.01,108.08,109.14,0.755,33.75,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
14,Frozen,7,Threshold,N/A,14,N/A,N/A,N/A,,10880.64,117.7,141.39,76.95,141.26,110.45,114.08,0.717,43.65,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
15,Frozen,9,Threshold,N/A,20,N/A,N/A,N/A,,12176.64,124.51,140.11,86.91,140.11,116.61,123.49,0.79,36.92,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
16,Frozen,10,Threshold,N/A,15,N/A,N/A,N/A,,11049.12,118.61,130.25,84.83,130.25,108.96,112.01,0.818,37.82,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
17,Frozen,11,Threshold,N/A,45,N/A,N/A,N/A,,10884.96,117.72,129.09,84.32,129.09,110.17,110.46,0.917,31.22,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
18,Frozen,11,Threshold,N/A,54,N/A,N/A,N/A,,11244.96,119.66,127.64,88.1,127.64,114.73,117.15,0.936,63.96,N/A,N/A,N/A,N/A,N/A,412,5/27/17,Dabob Bay,10,low
1,Frozen,1,Threshold,N/A,11,N/A,N/A,N/A,,11433.6,120.66,163.81,69.8,131.06,114.06,117.47,0.658,63.33,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
2,Frozen,1,Threshold,N/A,16,N/A,N/A,N/A,,11580.48,121.43,129.03,89.75,129.03,114.7,115.05,0.926,43.89,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
3,Frozen,1,Threshold,N/A,38,N/A,N/A,N/A,,10706.4,116.76,120.32,88.98,129.94,111.51,117.8,0.768,73.51,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
4,Frozen,1,Threshold,N/A,46,N/A,N/A,N/A,,12699.36,127.16,138.56,91.65,138.56,118.68,127.51,0.884,48.22,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
5,Frozen,1,Threshold,N/A,55,N/A,N/A,N/A,,11874.24,122.96,143.81,82.57,143.81,115.76,120.92,0.842,27.62,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
6,Frozen,1,Threshold,N/A,82,N/A,N/A,N/A,,11052,118.62,127.6,86.62,127.6,112.97,113.87,0.95,40.7,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
7,Frozen,1,Threshold,N/A,93,N/A,N/A,N/A,,10804.32,117.29,132.03,81.83,132.03,110.4,110.68,0.855,43.83,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
8,Frozen,1,Threshold,N/A,105,N/A,N/A,N/A,,11682.72,121.96,132.8,87.97,132.8,113.3,120.97,0.923,56.71,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
9,Frozen,1,Threshold,N/A,120,N/A,N/A,N/A,,12336.48,125.33,133.4,92.48,133.4,117.2,123.68,0.903,40.28,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
10,Frozen,1,Threshold,N/A,135,N/A,N/A,N/A,,10815.84,117.35,123.32,87.71,131.91,115.2,119.08,0.763,57.36,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
11,Frozen,1,Threshold,N/A,144,N/A,N/A,N/A,,11184.48,119.33,129.78,86.18,129.78,110.91,112.11,0.869,46.47,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
12,Frozen,1,Threshold,N/A,196,N/A,N/A,N/A,,10808.64,117.31,125.09,86.41,142.75,108.24,115.08,0.759,45.88,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
13,Frozen,1,Threshold,N/A,217,N/A,N/A,N/A,,11458.08,120.78,153.66,74.57,147.61,113.31,119.15,0.691,38.36,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
14,Frozen,1,Threshold,N/A,220,N/A,N/A,N/A,,10481.76,115.52,124.32,84.31,124.32,107.06,113.04,0.908,46.71,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
15,Frozen,1,Threshold,N/A,264,N/A,N/A,N/A,,11586.24,121.46,128.38,90.25,128.38,114.85,116.45,0.899,45.01,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
16,Frozen,1,Threshold,N/A,272,N/A,N/A,N/A,,11636.64,121.72,130.71,89.03,130.71,115.39,116.87,0.93,57.77,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
17,Frozen,1,Threshold,N/A,282,N/A,N/A,N/A,,11656.8,121.83,128.8,90.51,128.8,116.07,116.84,0.919,51.31,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
18,Frozen,1,Threshold,N/A,285,N/A,N/A,N/A,,11293.92,119.92,128.52,87.88,128.52,113.95,118.78,0.945,59.03,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
19,Frozen,1,Threshold,N/A,286,N/A,N/A,N/A,,11734.56,122.23,135.05,86.89,135.05,114.36,116.83,0.916,52.25,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
20,Frozen,1,Threshold,N/A,295,N/A,N/A,N/A,,11083.68,118.79,127.21,87.13,127.21,112.36,113.74,0.923,44.51,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
21,Frozen,1,Threshold,N/A,299,N/A,N/A,N/A,,11730.24,122.21,130.27,90.04,130.27,115.2,120.55,0.942,46.26,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
22,Frozen,1,Threshold,N/A,310,N/A,N/A,N/A,,11651.04,121.8,142.56,81.73,132.26,120,120.77,0.728,56.04,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
23,Frozen,1,Threshold,N/A,326,N/A,N/A,N/A,,10428.48,115.23,126.12,82.69,126.12,108.96,109.85,0.909,45.76,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
24,Frozen,1,Threshold,N/A,327,N/A,N/A,N/A,,10738.08,116.93,124.89,85.98,124.89,110.18,110.95,0.933,65.23,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
25,Frozen,1,Threshold,N/A,332,N/A,N/A,N/A,,11855.52,122.86,135.01,87.81,135.01,117.28,119.49,0.904,61.57,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
26,Frozen,1,Threshold,N/A,339,N/A,N/A,N/A,,10241.28,114.19,121.01,84.63,121.01,111.23,111.57,0.809,62.56,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
27,Frozen,1,Threshold,N/A,340,N/A,N/A,N/A,,11177.28,119.3,126.09,88.64,126.09,112.8,114.72,0.921,64.24,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
28,Frozen,2,Threshold,N/A,4,N/A,N/A,N/A,,11871.36,122.94,132.8,89.39,132.8,118.09,119.72,0.903,41.72,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
29,Frozen,2,Threshold,N/A,12,N/A,N/A,N/A,,11432.16,120.65,127.57,89.62,127.57,113.2,117.36,0.92,50.15,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
30,Frozen,2,Threshold,N/A,15,N/A,N/A,N/A,,12274.56,125.01,137,89.59,148.81,114.74,126.25,0.751,57,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
31,Frozen,2,Threshold,N/A,25,N/A,N/A,N/A,,12317.76,125.23,134.3,91.72,134.3,119.82,119.82,0.913,47.15,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
32,Frozen,2,Threshold,N/A,29,N/A,N/A,N/A,,11394.72,120.45,129.86,87.75,129.86,112.8,116.64,0.956,38.83,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
33,Frozen,2,Threshold,N/A,30,N/A,N/A,N/A,,10569.6,116.01,124.3,85.04,124.3,108.34,112.08,0.94,56.15,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
34,Frozen,2,Threshold,N/A,56,N/A,N/A,N/A,,11268,119.78,127.29,88.52,127.29,112.8,117.09,0.943,67.42,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
35,Frozen,2,Threshold,N/A,62,N/A,N/A,N/A,,10350.72,114.8,120.97,85.57,120.97,110.03,113.64,0.918,42.84,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
36,Frozen,2,Threshold,N/A,64,N/A,N/A,N/A,,11040.48,118.56,145.02,76.13,135.39,110.68,110.97,0.709,54.34,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
37,Frozen,2,Threshold,N/A,65,N/A,N/A,N/A,,11377.44,120.36,127.11,89.51,127.11,115.55,115.78,0.903,37.01,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
38,Frozen,2,Threshold,N/A,66,N/A,N/A,N/A,,10609.92,116.23,124.1,85.5,124.1,109.13,115.47,0.946,45.73,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
39,Frozen,2,Threshold,N/A,71,N/A,N/A,N/A,,12090.24,124.07,131.82,91.72,131.82,119.56,125.21,0.926,46.74,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
40,Frozen,2,Threshold,N/A,74,N/A,N/A,N/A,,11193.12,119.38,128.37,87.19,128.37,111.6,115.57,0.938,63.61,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
41,Frozen,2,Threshold,N/A,81,N/A,N/A,N/A,,11030.4,118.51,130.25,84.69,130.25,109.3,110.56,0.922,41.53,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
42,Frozen,2,Threshold,N/A,87,N/A,N/A,N/A,,11692.8,122.02,140.89,82.99,140.89,114,119.06,0.819,48.71,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
43,Frozen,2,Threshold,N/A,88,N/A,N/A,N/A,,11155.68,119.18,127.33,87.61,127.33,113.97,114.2,0.952,46.77,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
44,Frozen,2,Threshold,N/A,99,N/A,N/A,N/A,,11152.8,119.16,127.34,87.58,127.34,111.23,115.89,0.922,45.57,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
45,Frozen,2,Threshold,N/A,108,N/A,N/A,N/A,,9865.44,112.08,121.3,81.33,121.3,108.1,112.87,0.851,69.39,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
46,Frozen,2,Threshold,N/A,109,N/A,N/A,N/A,,14290.56,134.89,144.12,99.16,144.12,128.4,135.33,0.944,60.8,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
47,Frozen,2,Threshold,N/A,126,N/A,N/A,N/A,,11511.36,121.06,130.15,88.45,130.15,114,116.4,0.935,45.63,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
48,Frozen,2,Threshold,N/A,128,N/A,N/A,N/A,,12009.6,123.66,130.71,91.88,130.71,119.92,123.24,0.921,47.32,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
49,Frozen,2,Threshold,N/A,130,N/A,N/A,N/A,,11628,121.68,130.09,89.38,130.09,119.15,119.51,0.924,54.62,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
50,Frozen,2,Threshold,N/A,134,N/A,N/A,N/A,,11522.88,121.13,129.04,89.3,129.04,113.9,117.56,0.931,54.9,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
51,Frozen,2,Threshold,N/A,135,N/A,N/A,N/A,,11213.28,119.49,128.61,87.19,128.61,112.36,115.61,0.911,55.75,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
52,Frozen,2,Threshold,N/A,136,N/A,N/A,N/A,,10618.56,116.28,125.84,84.38,125.84,110.25,110.97,0.93,53.63,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
53,Frozen,2,Threshold,N/A,137,N/A,N/A,N/A,,11669.76,121.9,130.58,89.37,130.58,115.76,119.66,0.939,54.53,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
54,Frozen,2,Threshold,N/A,141,N/A,N/A,N/A,,11743.2,122.28,130.4,90.06,130.4,115.2,117.46,0.931,46.68,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
55,Frozen,2,Threshold,N/A,142,N/A,N/A,N/A,,10994.4,118.32,127.57,86.19,127.57,110.41,115.34,0.938,50.96,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
56,Frozen,2,Threshold,N/A,144,N/A,N/A,N/A,,12434.4,125.83,133.03,93.47,133.03,120.84,121.32,0.919,61.16,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
57,Frozen,2,Threshold,N/A,145,N/A,N/A,N/A,,10712.16,116.79,131.01,81.76,131.01,107.82,110.11,0.91,63.15,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
58,Frozen,2,Threshold,N/A,146,N/A,N/A,N/A,,11013.12,118.42,124.94,88.15,124.94,115.33,117.18,0.924,77.16,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
59,Frozen,2,Threshold,N/A,158,N/A,N/A,N/A,,10693.44,116.68,126.2,84.74,126.2,108.97,114.75,0.897,45.77,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
60,Frozen,2,Threshold,N/A,159,N/A,N/A,N/A,,11191.68,119.37,127.58,87.72,127.58,112.36,114.73,0.92,61.22,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
61,Frozen,2,Threshold,N/A,169,N/A,N/A,N/A,,11040.48,118.56,129.07,85.54,129.07,110.16,118.99,0.836,47.11,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
62,Frozen,2,Threshold,N/A,174,N/A,N/A,N/A,,11584.8,121.45,132.75,87.26,132.75,115.3,120.7,0.906,36.78,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
63,Frozen,2,Threshold,N/A,175,N/A,N/A,N/A,,11515.68,121.09,135.65,84.9,146.64,114.67,118.89,0.744,24.82,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
64,Frozen,3,Threshold,N/A,15,N/A,N/A,N/A,,10703.52,116.74,124.54,85.94,124.54,112.36,115.39,0.905,33.46,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
65,Frozen,3,Threshold,N/A,16,N/A,N/A,N/A,,10501.92,115.64,123.21,85.24,123.21,110.64,112.19,0.922,50.56,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
66,Frozen,3,Threshold,N/A,17,N/A,N/A,N/A,,11891.52,123.05,132.05,90.05,132.05,115.97,117.75,0.93,47.63,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
67,Frozen,3,Threshold,N/A,18,N/A,N/A,N/A,,10414.08,115.15,123.98,84,123.98,108.59,111.45,0.906,58.48,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
68,Frozen,3,Threshold,N/A,23,N/A,N/A,N/A,,11010.24,118.4,126.46,87.06,126.46,111.67,112.28,0.942,48.67,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
69,Frozen,3,Threshold,N/A,25,N/A,N/A,N/A,,10255.68,114.27,127.34,80.54,127.34,106.85,109.54,0.873,74.33,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
70,Frozen,3,Threshold,N/A,26,N/A,N/A,N/A,,10879.2,117.69,126.97,85.68,126.97,109.15,109.35,0.929,36.02,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
71,Frozen,3,Threshold,N/A,27,N/A,N/A,N/A,,10391.04,115.02,124.16,83.69,124.16,111.51,112.91,0.921,36.2,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
72,Frozen,3,Threshold,N/A,30,N/A,N/A,N/A,,10838.88,117.48,125.69,86.23,125.69,109.94,112.97,0.949,50.63,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
73,Frozen,3,Threshold,N/A,37,N/A,N/A,N/A,,10579.68,116.06,127.44,83.02,127.44,108.97,111.75,0.897,58.23,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
74,Frozen,3,Threshold,N/A,39,N/A,N/A,N/A,,10821.6,117.38,133.66,80.96,133.66,112.4,116.04,0.824,41.32,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
75,Frozen,3,Threshold,N/A,42,N/A,N/A,N/A,,11422.08,120.59,163.69,69.78,133.45,114.64,114.82,0.658,45.42,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
76,Frozen,3,Threshold,N/A,43,N/A,N/A,N/A,,12127.68,124.26,134.63,90.08,134.63,115.2,116.7,0.936,48.99,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
77,Frozen,3,Threshold,N/A,53,N/A,N/A,N/A,,10366.56,114.89,124.98,82.94,124.98,110.4,112.26,0.889,38.35,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
78,Frozen,3,Threshold,N/A,58,N/A,N/A,N/A,,11226.24,119.56,127.1,88.32,127.1,114.3,116.97,0.883,51.21,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
79,Frozen,3,Threshold,N/A,59,N/A,N/A,N/A,,11350.08,120.21,129.06,87.94,129.06,112.28,118.09,0.957,50.55,N/A,N/A,N/A,N/A,N/A,526,5/31/17,Oyster Bay C1,6,low
